1113023;1113;BLANG PEGAYON;38142098;97286868
1113030;1113;PINING;39928933;97654811
1113040;1113;RIKIT GAIB;41382779;97286868
1113041;1113;PANTAN CUACA;41797271;972005806
1113050;1113;TERANGUN;39990545;969638624
1113051;1113;TRIPE JAYA;41409959;969853474
1114010;1114;TAMIANG HULU;41534043;978286368
1114011;1114;BANDAR PUSAKA;42854152;978395151
1114020;1114;KEJURUAN MUDA;42123421;980247005
1114021;1114;TENGGULUN;39904163;979157099
1114030;1114;RANTAU;43030298;98101092
1114040;1114;KOTA KUALA SIMPANG;4283777;980581119
1114050;1114;SERUWAY;4360689;98184624
1114060;1114;BENDAHARA;44039038;981884949
1114061;1114;BANDA MULIA;44451675;981447804
1114070;1114;KARANG BARU;43378413;980717968
1114071;1114;SEKERAK;43252274;979266015
1114080;1114;MANYAK PAYED;44257284;980574299
1115010;1115;DARUL MAKMUR;40025819;965356449
1115011;1115;TRIPA MAKMUR;39325119;96418385
1115020;1115;KUALA;40959478;962907139
1115021;1115;KUALA PESISIR;40964458;962269763
1115022;1115;TADU RAYA;40646951;963864428
1115030;1115;BEUTONG;445;9655
1115031;1115;BEUTONG ATEUH BANGGALANG;44613091;965249759
1115040;1115;SEUNAGAN;42385215;962907139
1115041;1115;SUKA MAKMUE;41772002;963119743
1115050;1115;SEUNAGAN TIMUR;43095131;963438785
1116010;1116;TEUNOM;44360296;958775964
1116011;1116;PASIE RAYA;45994686;959621106
1116020;1116;PANGA;46419779;957932008
1116030;1116;KRUENG SABEE;48268587;958564864
1116040;1116;SETIA BAKTI;47464712;956037465
1116050;1116;SAMPOINIET;49331768;954987565
1116051;1116;DARUL HIKMAH;48907771;95624767
1116060;1116;JAYA;51617309;95435853
1116061;1116;INDRA JAYA;50166816;954149003
1117010;1117;TIMANG GAJAH;47668045;967815237
1117011;1117;GAJAH PUTIH;48081912;967601057
1117020;1117;PINTU RIME GAYO;4880216;967708138
1117030;1117;BUKIT;47248188;968672668
1117040;1117;WIH PESAM;47254517;968029489
1117050;1117;BANDAR;4703412;969531225
1117051;1117;BENER KELIPAH;47706153;969155468
1117060;1117;SYIAH UTAMA;46502384;971359377
1117061;1117;MESIDAH;47540464;970283383
1117070;1117;PERMATA;4837253;969423844
1118010;1118;MEUREUDU;49882841;962800864
1118020;1118;MEURAH DUA;52327384;962601989
1118030;1118;BANDAR DUA;50915766;963013432
1118040;1118;JANGKA BUYA;52209482;963279244
1118050;1118;ULIM;52006114;962853999
1118060;1118;TRIENGGADENG;52070047;961633042
1118070;1118;PANTERAJA;5253903;961473964
1118080;1118;BANDAR BARU;51765805;960891032
1171010;1171;MEURAXA;55538338;952945694
1171011;1171;JAYA BARU;55355089;952971826
1171012;1171;BANDA RAYA;55249139;953128644
1171020;1171;BAITURRAHMAN;55457794;953180926
1171021;1171;LUENG BATA;55404101;953337801
1171030;1171;KUTA ALAM;55640132;953259358
1171031;1171;KUTA RAJA;5570634;953167855
1171040;1171;SYIAH KUALA;55847498;953468563
1171041;1171;ULEE KARENG;55507266;953494719
1172010;1172;SUKAJAYA;57999089;953207069
1172020;1172;SUKAKARYA;58477312;952632201
1173010;1173;LANGSA TIMUR;44466045;98013794
1173011;1173;LANGSA LAMA;44522391;979647353
1173020;1173;LANGSA BARAT;45080981;97991986
1173021;1173;LANGSA BARO;44883846;979266015
1173030;1173;LANGSA KOTA;44725348;979756343
1174010;1174;BLANG MANGAT;51191601;971305536
1174020;1174;MUARA DUA;51605691;971305536
1174021;1174;MUARA SATU;51973717;970821162
1174030;1174;BANDA SAKTI;51811638;971413222
1175010;1175;SIMPANG KIRI;26822056;979701846
1175020;1175;PENANGGALAN;26520337;98068343
1175030;1175;RUNDENG;26928351;978503951
1175040;1175;SULTAN DAULAT;27910228;979157099
1175050;1175;LONGKIB;25651327;978177601
1201060;1201;IDANO GAWO;10299382;977634019
1201061;1201;BAWOLATO;9539293;978503951
1201062;1201;ULUGAWO;9826667;977090854
1201070;1201;GIDO;11346112;976873706
1201071;1201;SOGAEADU;11024643;977104428
1201081;1201;MA U;10729594;976385368
1201082;1201;SOMOLO - MOLO;102069;976656625
1201130;1201;HILIDUHO;12493425;975355555
1201131;1201;HILI SERANGKAI;11776572;97606
1201132;1201;BOTOMUZOI;11730878;975355555
1202010;1202;BATAHAN;396003;99141617
1202011;1202;SINUNUKAN;4630596;992120593
1202020;1202;BATANG NATAL;7056474;994117197
1202021;1202;LINGGA BAYU;6123383;992563859
1202022;1202;RANTO BAEK;5373939;99389511
1202030;1202;KOTANOPAN;6488335;99745565
1202031;1202;ULU PUNGKUT;555439;997678687
1202032;1202;TAMBANGAN;695803;996452714
1202033;1202;LEMBAH SORIK MARAPI;7333598;996007348
1202034;1202;PUNCAK SORIK MARAPI;6772199;995784754
1202040;1202;MUARA SIPONGI;6112169;998794744
1202041;1202;PAKANTAN;5272811;99890643
1202050;1202;PANYABUNGAN;874139;996118667
1202051;1202;PANYABUNGAN SELATAN;7522533;995339744
1202052;1202;PANYABUNGAN BARAT;8274468;994894972
1202053;1202;PANYABUNGAN UTARA;9213946;995339744
1202054;1202;PANYABUNGAN TIMUR;7798525;997678687
1202055;1202;HUTA BARGOT;8839754;994450439
1202060;1202;NATAL;7248949;991677572
1202070;1202;MUARA BATANG GADIS;969705;991013498
1202080;1202;SIABU;10252756;994783816
1202081;1202;BUKIT MALINTANG;9778694;995562219
1202082;1202;NAGA JUANG;940476;994450439
1203010;1203;BATANG ANGKOLA;12153324;992563859
1203011;1203;SAYUR MATINGGI;11393229;993007367
1203012;1203;TANO TOMBANGAN ANGKOLA;10137277;993922868
1203070;1203;ANGKOLA TIMUR;14815822;993451118
1203080;1203;ANGKOLA SELATAN;13297254;991677572
1203090;1203;ANGKOLA  BARAT;14061329;991234795
1203091;1203;ANGKOLA SANGKUNUR;1368332;990349977
1203100;1203;BATANG TORU;15592261;990792263
1203101;1203;MARANCAR;1516667;99166667
1203102;1203;MUARA BATANG TORU;13688314;989024603
1203110;1203;SIPIROK;1616009;992342196
1203120;1203;ARSE;17114104;993451118
1203160;1203;SAIPAR DOLOK HOLE;18456947;994117197
1203161;1203;AEK BILAH;19800866;995228528
1204010;1204;PINANG SORI;15720222;988886672
1204011;1204;BADIRI;15985142;988583309
1204020;1204;SIBABANGUN;15883012;990018424
1204021;1204;LUMUT;1514724;98938766
1204022;1204;SUKABANGUN;14594121;989300538
1204030;1204;PANDAN;1689785;988417888
1204031;1204;TUKKA;17133267;989466146
1204032;1204;SARUDIK;17425426;988693609
1204040;1204;TAPIAN NAULI;17911565;98770147
1204041;1204;SITAHUIS;18005242;988252502
1204050;1204;KOLANG;18685224;987260927
1204060;1204;SORKAM;19170949;986710603
1204061;1204;SORKAM BARAT;19176519;985611142
1204062;1204;PASARIBU TOBING;19849758;986380598
1204070;1204;BARUS;20200601;984129396
1204071;1204;SOSOR GADONG;19807938;985116903
1204072;1204;ANDAM DEWI;20735552;98385532
1204073;1204;BARUS UTARA;20587362;98434873
1204080;1204;MANDUAMAS;21812448;982431747
1204081;1204;SIRANDORUNG;2102979;983307468
1205030;1205;PARMONANGAN;20810326;987921836
1205040;1205;ADIANKOTING;1866667;989
1205050;1205;SIPOHOLON;20610237;989024603
1205060;1205;TARUTUNG;20118822;989797712
1205061;1205;SIATAS BARITA;20117998;990460525
1205070;1205;PAHAE JULU;18667206;990792263
1205080;1205;PAHAE JAE;18277102;991677572
1205081;1205;PURBATUA;17511523;990792263
1205082;1205;SIMANGUMBAN;17600593;992231387
1205090;1205;PANGARIBUAN;2005759;9916256
1205100;1205;GAROGA;2000562;993229213
1205110;1205;SIPAHUTAR;21565867;991456153
1205120;1205;SIBORONGBORONG;22155425;990349977
1205130;1205;PAGARAN;2177468;989024603
1205180;1205;MUARA;23279397;989631789
1206030;1206;BALIGE;23337119;99083252
1206031;1206;TAMPAHAN;2308097;990184183
1206040;1206;LAGUBOTI;23314866;991677572
1206050;1206;HABINSARAN;23692818;993451118
1206051;1206;BORBOR;22138864;993007367
1206052;1206;NASSAU;2266667;99416667
1206060;1206;SILAEN;24476333;993007367
1206061;1206;SIGUMPAR;23996654;991788304
1206070;1206;PORSEA;24781016;991345466
1206071;1206;PINTU POHAN MERANTI;25254975;993451118
1206072;1206;SIANTAR NARUMONDA;24773277;99245302
1206073;1206;PARMAKSIAN;24971902;992009815
1206080;1206;LUMBAN JULU;2566879;990349977
1206081;1206;ULUAN;24393178;990902873
1206082;1206;AJIBATA;25968341;989576571
1206083;1206;BONATUA LUNASI;2536793;991345466
1207050;1207;BILAH HULU;2016312;999241575
1207070;1207;PANGKATAN;215;100
1207080;1207;BILAH BARAT;20560544;99745565
1207130;1207;BILAH HILIR;23253633;1000583451
1207140;1207;PANAI HULU;24316223;1001591213
1207150;1207;PANAI TENGAH;23629286;1002375823
1207160;1207;PANAI HILIR;26362972;1001927389
1207210;1207;RANTAU SELATAN;20650987;998459774
1207220;1207;RANTAU UTARA;21232811;998236533
1208010;1208;BANDAR PASIR MANDOGE;27806672;993229213
1208020;1208;BANDAR PULAU;26426739;99389511
1208021;1208;AEK SONGSONGAN;26044661;992563859
1208022;1208;RAHUNING;27102164;995339744
1208030;1208;PULAU RAKYAT;27186909;997009754
1208031;1208;AEK KUASAN;2669569;997121206
1208032;1208;AEK LEDONG;26111462;996675486
1208040;1208;SEI KEPAYANG;2854921;998571416
1208041;1208;SEI KEPAYANG BARAT;2958366;998515593
1208042;1208;SEI KEPAYANG TIMUR;29426309;999576849
1208050;1208;TANJUNG BALAI;30424911;998236533
1208060;1208;SIMPANG EMPAT;28755633;99745565
1208061;1208;TELUK DALAM;28073607;996675486
1208070;1208;AIR BATU;28667652;996230001
1208071;1208;SEI DADAP;29256811;996452714
1208080;1208;BUNTU PANE;2838442;994783816
1208081;1208;TINGGI RAJA;28084662;995339744
1208082;1208;SETIA JANJI;29467469;994894972
1208090;1208;MERANTI;30838599;996230001
1208091;1208;PULO BANDRING;30053916;995562219
1208092;1208;RAWANG PANCA ARGA;30636787;996675486
1208100;1208;AIR JOMAN;30040063;997121206
1208101;1208;SILAU LAUT;30756546;997093341
1208160;1208;KISARAN BARAT;29902375;995951694
1208170;1208;KISARAN TIMUR;29898444;99639703
1209010;1209;SILIMAKUTA;29538144;986270628
1209011;1209;PEMATANG SILIMAHUTA;29096293;985885858
1209020;1209;PURBA;29233863;987260927
1209021;1209;HARANGGAOL HORISON;28719851;986683097
1209030;1209;DOLOK PARDAMEAN;28437357;988142264
1209040;1209;SIDAMANIK;28526563;989355737
1209041;1209;PEMATANG SIDAMANIK;27743416;988693609
1209050;1209;GIRSANG SIPANGAN BOLON;26456467;989907938
1209060;1209;TANAH JAWA;28901607;991788304
1209061;1209;HATONDUHAN;27625597;991234795
1209070;1209;DOLOK PANRIBUAN;27632405;990349977
1209080;1209;JORLANG HATARAN;28519622;990239444
1209090;1209;PANEI;28921141;989355737
1209091;1209;PANOMBEAN PANEI;29607956;989907938
1209100;1209;RAYA;29781612;992785583
1209110;1209;DOLOK SILAU;30524538;986710603
1209120;1209;SILAU KAHEAN;31997063;988583309
1209130;1209;RAYA KAHEAN;31199207;989024603
1209140;1209;TAPIAN DOLOK;3078769;990792263
1209150;1209;DOLOK BATU NANGGAR;3127637;991566855
1209160;1209;SIANTAR;29497365;991345466
1209161;1209;GUNUNG MALELA;30282416;992009815
1209162;1209;GUNUNG MALIGAS;30484063;991566855
1209170;1209;HUTABAYU RAJA;29879457;992896468
1209171;1209;JAWA MARAJA BAH JAMBI;29687513;992231387
1209180;1209;PEMATANG BANDAR;310704;99245302
1209181;1209;BANDAR HULUAN;31470728;992009815
1209190;1209;BANDAR;31857464;993118282
1209191;1209;BANDAR MASILAM;32455087;992896468
1209200;1209;BOSAR MALIGAS;30760647;99389511
1209210;1209;UJUNG PADANG;30357191;994783816
1210030;1210;SIDIKALANG;27439024;983143192
1210031;1210;BERAMPU;27393948;982541155
1210032;1210;SITINJO;26795676;983636131
1210040;1210;PARBULUAN;26493899;984622987
1210050;1210;SUMBUL;27674876;984622987
1210051;1210;SILAHI SABUNGAN;27570828;98539144
1210060;1210;SILIMA PUNGGA-PUNGGA;28591845;980574299
1210061;1210;LAE PARIRA;27792825;981884949
1210070;1210;SIEMPAT NEMPU;28384977;981884949
1210080;1210;SIEMPAT NEMPU HULU;28479823;982431747
1210090;1210;SIEMPAT NEMPU HILIR;2898576;980792577
1210100;1210;TIGA LINGGA;2897309;982541155
1210101;1210;GUNUNG SITEMBER;29376768;981447804
1210110;1210;PEGAGAN HILIR;28470302;983745717
1210120;1210;TANAH PINEM;30075788;98068343
1211010;1211;MARDINGDING;32316343;980083414
1211020;1211;LAUBALENG;31365458;980792577
1211030;1211;TIGA BINANGA;30856069;982431747
1211040;1211;JUHAR;30059333;982869478
1211050;1211;MUNTE;30547314;98385532
1211060;1211;KUTA BULUH;3204865;982431747
1211070;1211;PAYUNG;31292039;983800516
1211071;1211;TIGANDERKET;31643763;983307468
1211080;1211;SIMPANG EMPAT;31335943;984513272
1211081;1211;NAMAN TERAN;32034329;984184224
1211082;1211;MERDEKA;3207814;984897345
1211090;1211;KABANJAHE;31050237;984985048
1211100;1211;BERASTAGI;3185291;98504913
1211110;1211;TIGAPANAH;30774333;985248628
1211111;1211;DOLAT RAYAT;31676866;985336525
1211120;1211;MEREK;29649832;984622987
1211130;1211;BARUSJAHE;31325174;985830907
1212010;1212;GUNUNG MERIAH;31217738;986820636
1212020;1212;SINEMBAH TANJUNG MUDA HULU;32409955;986820636
1212030;1212;SIBOLANGIT;33217968;985501283
1212040;1212;KUTALIMBARU;34118784;985171802
1212050;1212;PANCUR BATU;34712349;985830907
1212060;1212;NAMO RAMBE;34506445;986490584
